Consumption (kWh), Start, End
0.05100000000000000000, 2023-05-09T02:30:00+01:00, 2023-05-09T03:00:00+01:00
0.04700000000000000000, 2023-05-09T03:00:00+01:00, 2023-05-09T03:30:00+01:00
0.04700000000000000000, 2023-05-09T03:30:00+01:00, 2023-05-09T04:00:00+01:00
0.04700000000000000000, 2023-05-09T04:00:00+01:00, 2023-05-09T04:30:00+01:00
0.04200000000000000000, 2023-05-09T04:30:00+01:00, 2023-05-09T05:00:00+01:00
0.05000000000000000000, 2023-05-09T05:00:00+01:00, 2023-05-09T05:30:00+01:00
0.04000000000000000000, 2023-05-09T05:30:00+01:00, 2023-05-09T06:00:00+01:00
0.04700000000000000000, 2023-05-09T06:00:00+01:00, 2023-05-09T06:30:00+01:00
0.04800000000000000000, 2023-05-09T06:30:00+01:00, 2023-05-09T07:00:00+01:00
0.27800000000000000000, 2023-05-09T07:00:00+01:00, 2023-05-09T07:30:00+01:00
0.10100000000000000000, 2023-05-09T07:30:00+01:00, 2023-05-09T08:00:00+01:00
0.59400000000000000000, 2023-05-09T08:00:00+01:00, 2023-05-09T08:30:00+01:00
0.10100000000000000000, 2023-05-09T08:30:00+01:00, 2023-05-09T09:00:00+01:00
0.14600000000000000000, 2023-05-09T09:00:00+01:00, 2023-05-09T09:30:00+01:00
0.13100000000000000000, 2023-05-09T09:30:00+01:00, 2023-05-09T10:00:00+01:00
0.52800000000000000000, 2023-05-09T10:00:00+01:00, 2023-05-09T10:30:00+01:00
0.29400000000000000000, 2023-05-09T10:30:00+01:00, 2023-05-09T11:00:00+01:00
0.09500000000000000000, 2023-05-09T11:00:00+01:00, 2023-05-09T11:30:00+01:00
0.09400000000000000000, 2023-05-09T11:30:00+01:00, 2023-05-09T12:00:00+01:00
0.08300000000000000000, 2023-05-09T12:00:00+01:00, 2023-05-09T12:30:00+01:00
0.20700000000000000000, 2023-05-09T12:30:00+01:00, 2023-05-09T13:00:00+01:00
0.09500000000000000000, 2023-05-09T13:00:00+01:00, 2023-05-09T13:30:00+01:00
0.09800000000000000000, 2023-05-09T13:30:00+01:00, 2023-05-09T14:00:00+01:00
0.18600000000000000000, 2023-05-09T14:00:00+01:00, 2023-05-09T14:30:00+01:00
0.08800000000000000000, 2023-05-09T14:30:00+01:00, 2023-05-09T15:00:00+01:00
0.10000000000000000000, 2023-05-09T15:00:00+01:00, 2023-05-09T15:30:00+01:00
0.16600000000000000000, 2023-05-09T15:30:00+01:00, 2023-05-09T16:00:00+01:00
0.14300000000000000000, 2023-05-09T16:00:00+01:00, 2023-05-09T16:30:00+01:00
0.14300000000000000000, 2023-05-09T16:30:00+01:00, 2023-05-09T17:00:00+01:00
0.19700000000000000000, 2023-05-09T17:00:00+01:00, 2023-05-09T17:30:00+01:00
0.24000000000000000000, 2023-05-09T17:30:00+01:00, 2023-05-09T18:00:00+01:00
0.06200000000000000000, 2023-05-09T18:00:00+01:00, 2023-05-09T18:30:00+01:00
0.06400000000000000000, 2023-05-09T18:30:00+01:00, 2023-05-09T19:00:00+01:00
0.13900000000000000000, 2023-05-09T19:00:00+01:00, 2023-05-09T19:30:00+01:00
0.12100000000000000000, 2023-05-09T19:30:00+01:00, 2023-05-09T20:00:00+01:00
1.9080000000000000, 2023-05-09T20:00:00+01:00, 2023-05-09T20:30:00+01:00
1.9020000000000000, 2023-05-09T20:30:00+01:00, 2023-05-09T21:00:00+01:00
0.55500000000000000000, 2023-05-09T21:00:00+01:00, 2023-05-09T21:30:00+01:00
0.19200000000000000000, 2023-05-09T21:30:00+01:00, 2023-05-09T22:00:00+01:00
0.15400000000000000000, 2023-05-09T22:00:00+01:00, 2023-05-09T22:30:00+01:00
0.35800000000000000000, 2023-05-09T22:30:00+01:00, 2023-05-09T23:00:00+01:00
0.46500000000000000000, 2023-05-09T23:00:00+01:00, 2023-05-09T23:30:00+01:00
0.06500000000000000000, 2023-05-09T23:30:00+01:00, 2023-05-10T00:00:00+01:00
0.04600000000000000000, 2023-05-10T00:00:00+01:00, 2023-05-10T00:30:00+01:00
0.04800000000000000000, 2023-05-10T00:30:00+01:00, 2023-05-10T01:00:00+01:00
0.04600000000000000000, 2023-05-10T01:00:00+01:00, 2023-05-10T01:30:00+01:00
0.04900000000000000000, 2023-05-10T01:30:00+01:00, 2023-05-10T02:00:00+01:00
0.04500000000000000000, 2023-05-10T02:00:00+01:00, 2023-05-10T02:30:00+01:00
0.05000000000000000000, 2023-05-10T02:30:00+01:00, 2023-05-10T03:00:00+01:00
0.17200000000000000000, 2023-05-10T03:00:00+01:00, 2023-05-10T03:30:00+01:00
0.11700000000000000000, 2023-05-10T03:30:00+01:00, 2023-05-10T04:00:00+01:00
0.07200000000000000000, 2023-05-10T04:00:00+01:00, 2023-05-10T04:30:00+01:00
0.06600000000000000000, 2023-05-10T04:30:00+01:00, 2023-05-10T05:00:00+01:00
0.07600000000000000000, 2023-05-10T05:00:00+01:00, 2023-05-10T05:30:00+01:00
0.07900000000000000000, 2023-05-10T05:30:00+01:00, 2023-05-10T06:00:00+01:00
0.07900000000000000000, 2023-05-10T06:00:00+01:00, 2023-05-10T06:30:00+01:00
0.16700000000000000000, 2023-05-10T06:30:00+01:00, 2023-05-10T07:00:00+01:00
0.13900000000000000000, 2023-05-10T07:00:00+01:00, 2023-05-10T07:30:00+01:00
0.19000000000000000000, 2023-05-10T07:30:00+01:00, 2023-05-10T08:00:00+01:00
0.22600000000000000000, 2023-05-10T08:00:00+01:00, 2023-05-10T08:30:00+01:00
0.03800000000000000000, 2023-05-10T08:30:00+01:00, 2023-05-10T09:00:00+01:00
0.03100000000000000000, 2023-05-10T09:00:00+01:00, 2023-05-10T09:30:00+01:00
0.03800000000000000000, 2023-05-10T09:30:00+01:00, 2023-05-10T10:00:00+01:00
0.03100000000000000000, 2023-05-10T10:00:00+01:00, 2023-05-10T10:30:00+01:00
0.03700000000000000000, 2023-05-10T10:30:00+01:00, 2023-05-10T11:00:00+01:00
0.03300000000000000000, 2023-05-10T11:00:00+01:00, 2023-05-10T11:30:00+01:00
0.03300000000000000000, 2023-05-10T11:30:00+01:00, 2023-05-10T12:00:00+01:00
0.03600000000000000000, 2023-05-10T12:00:00+01:00, 2023-05-10T12:30:00+01:00
0.03100000000000000000, 2023-05-10T12:30:00+01:00, 2023-05-10T13:00:00+01:00
0.10700000000000000000, 2023-05-10T13:00:00+01:00, 2023-05-10T13:30:00+01:00
0.04200000000000000000, 2023-05-10T13:30:00+01:00, 2023-05-10T14:00:00+01:00
0.21900000000000000000, 2023-05-10T14:00:00+01:00, 2023-05-10T14:30:00+01:00
0.16200000000000000000, 2023-05-10T14:30:00+01:00, 2023-05-10T15:00:00+01:00
0.16400000000000000000, 2023-05-10T15:00:00+01:00, 2023-05-10T15:30:00+01:00
0.12800000000000000000, 2023-05-10T15:30:00+01:00, 2023-05-10T16:00:00+01:00
0.10500000000000000000, 2023-05-10T16:00:00+01:00, 2023-05-10T16:30:00+01:00
0.11900000000000000000, 2023-05-10T16:30:00+01:00, 2023-05-10T17:00:00+01:00
0.11400000000000000000, 2023-05-10T17:00:00+01:00, 2023-05-10T17:30:00+01:00
0.11400000000000000000, 2023-05-10T17:30:00+01:00, 2023-05-10T18:00:00+01:00
0.21900000000000000000, 2023-05-10T18:00:00+01:00, 2023-05-10T18:30:00+01:00
0.07200000000000000000, 2023-05-10T18:30:00+01:00, 2023-05-10T19:00:00+01:00
0.10300000000000000000, 2023-05-10T19:00:00+01:00, 2023-05-10T19:30:00+01:00
0.38300000000000000000, 2023-05-10T19:30:00+01:00, 2023-05-10T20:00:00+01:00
0.47400000000000000000, 2023-05-10T20:00:00+01:00, 2023-05-10T20:30:00+01:00
2.4510000000000000, 2023-05-10T20:30:00+01:00, 2023-05-10T21:00:00+01:00
2.3250000000000000, 2023-05-10T21:00:00+01:00, 2023-05-10T21:30:00+01:00
0.31700000000000000000, 2023-05-10T21:30:00+01:00, 2023-05-10T22:00:00+01:00
0.14700000000000000000, 2023-05-10T22:00:00+01:00, 2023-05-10T22:30:00+01:00
0.73600000000000000000, 2023-05-10T22:30:00+01:00, 2023-05-10T23:00:00+01:00
0.04600000000000000000, 2023-05-10T23:00:00+01:00, 2023-05-10T23:30:00+01:00
0.04200000000000000000, 2023-05-10T23:30:00+01:00, 2023-05-11T00:00:00+01:00
0.03400000000000000000, 2023-05-11T00:00:00+01:00, 2023-05-11T00:30:00+01:00
0.04100000000000000000, 2023-05-11T00:30:00+01:00, 2023-05-11T01:00:00+01:00
0.03400000000000000000, 2023-05-11T01:00:00+01:00, 2023-05-11T01:30:00+01:00
0.16300000000000000000, 2023-05-11T01:30:00+01:00, 2023-05-11T02:00:00+01:00
0.06300000000000000000, 2023-05-11T02:00:00+01:00, 2023-05-11T02:30:00+01:00
0.06200000000000000000, 2023-05-11T02:30:00+01:00, 2023-05-11T03:00:00+01:00
0.06700000000000000000, 2023-05-11T03:00:00+01:00, 2023-05-11T03:30:00+01:00
0.06000000000000000000, 2023-05-11T03:30:00+01:00, 2023-05-11T04:00:00+01:00
0.09600000000000000000, 2023-05-11T04:00:00+01:00, 2023-05-11T04:30:00+01:00
0.03400000000000000000, 2023-05-11T04:30:00+01:00, 2023-05-11T05:00:00+01:00
0.03200000000000000000, 2023-05-11T05:00:00+01:00, 2023-05-11T05:30:00+01:00
0.03800000000000000000, 2023-05-11T05:30:00+01:00, 2023-05-11T06:00:00+01:00
0.03300000000000000000, 2023-05-11T06:00:00+01:00, 2023-05-11T06:30:00+01:00
0.04000000000000000000, 2023-05-11T06:30:00+01:00, 2023-05-11T07:00:00+01:00
0.35500000000000000000, 2023-05-11T07:00:00+01:00, 2023-05-11T07:30:00+01:00
0.29500000000000000000, 2023-05-11T07:30:00+01:00, 2023-05-11T08:00:00+01:00
0.06400000000000000000, 2023-05-11T08:00:00+01:00, 2023-05-11T08:30:00+01:00
0.12200000000000000000, 2023-05-11T08:30:00+01:00, 2023-05-11T09:00:00+01:00
0.05900000000000000000, 2023-05-11T09:00:00+01:00, 2023-05-11T09:30:00+01:00
0.04300000000000000000, 2023-05-11T09:30:00+01:00, 2023-05-11T10:00:00+01:00
0.02900000000000000000, 2023-05-11T10:00:00+01:00, 2023-05-11T10:30:00+01:00
0.03500000000000000000, 2023-05-11T10:30:00+01:00, 2023-05-11T11:00:00+01:00
0.03600000000000000000, 2023-05-11T11:00:00+01:00, 2023-05-11T11:30:00+01:00
0.05500000000000000000, 2023-05-11T11:30:00+01:00, 2023-05-11T12:00:00+01:00
0.34700000000000000000, 2023-05-11T12:00:00+01:00, 2023-05-11T12:30:00+01:00
0.06100000000000000000, 2023-05-11T12:30:00+01:00, 2023-05-11T13:00:00+01:00
0.09800000000000000000, 2023-05-11T13:00:00+01:00, 2023-05-11T13:30:00+01:00
0.04800000000000000000, 2023-05-11T13:30:00+01:00, 2023-05-11T14:00:00+01:00
0.34900000000000000000, 2023-05-11T14:00:00+01:00, 2023-05-11T14:30:00+01:00
0.06600000000000000000, 2023-05-11T14:30:00+01:00, 2023-05-11T15:00:00+01:00
0.06000000000000000000, 2023-05-11T15:00:00+01:00, 2023-05-11T15:30:00+01:00
0.07500000000000000000, 2023-05-11T15:30:00+01:00, 2023-05-11T16:00:00+01:00
0.11800000000000000000, 2023-05-11T16:00:00+01:00, 2023-05-11T16:30:00+01:00
0.42200000000000000000, 2023-05-11T16:30:00+01:00, 2023-05-11T17:00:00+01:00
0.57800000000000000000, 2023-05-11T17:00:00+01:00, 2023-05-11T17:30:00+01:00
0.47900000000000000000, 2023-05-11T17:30:00+01:00, 2023-05-11T18:00:00+01:00
0.04400000000000000000, 2023-05-11T18:00:00+01:00, 2023-05-11T18:30:00+01:00
0.03600000000000000000, 2023-05-11T18:30:00+01:00, 2023-05-11T19:00:00+01:00
0.03800000000000000000, 2023-05-11T19:00:00+01:00, 2023-05-11T19:30:00+01:00
0.21100000000000000000, 2023-05-11T19:30:00+01:00, 2023-05-11T20:00:00+01:00
0.65500000000000000000, 2023-05-11T20:00:00+01:00, 2023-05-11T20:30:00+01:00
1.4560000000000000, 2023-05-11T20:30:00+01:00, 2023-05-11T21:00:00+01:00
1.9750000000000000, 2023-05-11T21:00:00+01:00, 2023-05-11T21:30:00+01:00
0.12700000000000000000, 2023-05-11T21:30:00+01:00, 2023-05-11T22:00:00+01:00
0.17100000000000000000, 2023-05-11T22:00:00+01:00, 2023-05-11T22:30:00+01:00
0.42900000000000000000, 2023-05-11T22:30:00+01:00, 2023-05-11T23:00:00+01:00
0.07400000000000000000, 2023-05-11T23:00:00+01:00, 2023-05-11T23:30:00+01:00
0.06300000000000000000, 2023-05-11T23:30:00+01:00, 2023-05-12T00:00:00+01:00
0.05200000000000000000, 2023-05-12T00:00:00+01:00, 2023-05-12T00:30:00+01:00
0.50400000000000000000, 2023-05-12T00:30:00+01:00, 2023-05-12T01:00:00+01:00
0.16000000000000000000, 2023-05-12T01:00:00+01:00, 2023-05-12T01:30:00+01:00
0.03900000000000000000, 2023-05-12T01:30:00+01:00, 2023-05-12T02:00:00+01:00
0.61400000000000000000, 2023-05-12T02:00:00+01:00, 2023-05-12T02:30:00+01:00
0.06100000000000000000, 2023-05-12T02:30:00+01:00, 2023-05-12T03:00:00+01:00
0.06500000000000000000, 2023-05-12T03:00:00+01:00, 2023-05-12T03:30:00+01:00
0.05600000000000000000, 2023-05-12T03:30:00+01:00, 2023-05-12T04:00:00+01:00
0.07200000000000000000, 2023-05-12T04:00:00+01:00, 2023-05-12T04:30:00+01:00
0.03400000000000000000, 2023-05-12T04:30:00+01:00, 2023-05-12T05:00:00+01:00
0.03800000000000000000, 2023-05-12T05:00:00+01:00, 2023-05-12T05:30:00+01:00
0.03600000000000000000, 2023-05-12T05:30:00+01:00, 2023-05-12T06:00:00+01:00
0.03500000000000000000, 2023-05-12T06:00:00+01:00, 2023-05-12T06:30:00+01:00
0.04000000000000000000, 2023-05-12T06:30:00+01:00, 2023-05-12T07:00:00+01:00
0.12600000000000000000, 2023-05-12T07:00:00+01:00, 2023-05-12T07:30:00+01:00
0.05900000000000000000, 2023-05-12T07:30:00+01:00, 2023-05-12T08:00:00+01:00
0.08800000000000000000, 2023-05-12T08:00:00+01:00, 2023-05-12T08:30:00+01:00
0.05700000000000000000, 2023-05-12T08:30:00+01:00, 2023-05-12T09:00:00+01:00
0.04800000000000000000, 2023-05-12T09:00:00+01:00, 2023-05-12T09:30:00+01:00
0.05100000000000000000, 2023-05-12T09:30:00+01:00, 2023-05-12T10:00:00+01:00
0.04400000000000000000, 2023-05-12T10:00:00+01:00, 2023-05-12T10:30:00+01:00
0.04600000000000000000, 2023-05-12T10:30:00+01:00, 2023-05-12T11:00:00+01:00
0.04700000000000000000, 2023-05-12T11:00:00+01:00, 2023-05-12T11:30:00+01:00
0.04300000000000000000, 2023-05-12T11:30:00+01:00, 2023-05-12T12:00:00+01:00
0.04200000000000000000, 2023-05-12T12:00:00+01:00, 2023-05-12T12:30:00+01:00
0.03300000000000000000, 2023-05-12T12:30:00+01:00, 2023-05-12T13:00:00+01:00
0.03900000000000000000, 2023-05-12T13:00:00+01:00, 2023-05-12T13:30:00+01:00
0.03200000000000000000, 2023-05-12T13:30:00+01:00, 2023-05-12T14:00:00+01:00
0.03700000000000000000, 2023-05-12T14:00:00+01:00, 2023-05-12T14:30:00+01:00
0.04000000000000000000, 2023-05-12T14:30:00+01:00, 2023-05-12T15:00:00+01:00
0.31700000000000000000, 2023-05-12T15:00:00+01:00, 2023-05-12T15:30:00+01:00
0.31100000000000000000, 2023-05-12T15:30:00+01:00, 2023-05-12T16:00:00+01:00
0.12000000000000000000, 2023-05-12T16:00:00+01:00, 2023-05-12T16:30:00+01:00
0.11100000000000000000, 2023-05-12T16:30:00+01:00, 2023-05-12T17:00:00+01:00
0.11500000000000000000, 2023-05-12T17:00:00+01:00, 2023-05-12T17:30:00+01:00
0.21400000000000000000, 2023-05-12T17:30:00+01:00, 2023-05-12T18:00:00+01:00
0.16800000000000000000, 2023-05-12T18:00:00+01:00, 2023-05-12T18:30:00+01:00
0.10500000000000000000, 2023-05-12T18:30:00+01:00, 2023-05-12T19:00:00+01:00
0.11500000000000000000, 2023-05-12T19:00:00+01:00, 2023-05-12T19:30:00+01:00
0.16300000000000000000, 2023-05-12T19:30:00+01:00, 2023-05-12T20:00:00+01:00
0.19900000000000000000, 2023-05-12T20:00:00+01:00, 2023-05-12T20:30:00+01:00
1.4300000000000000, 2023-05-12T20:30:00+01:00, 2023-05-12T21:00:00+01:00
0.59700000000000000000, 2023-05-12T21:00:00+01:00, 2023-05-12T21:30:00+01:00
2.1490000000000000, 2023-05-12T21:30:00+01:00, 2023-05-12T22:00:00+01:00
0.11500000000000000000, 2023-05-12T22:00:00+01:00, 2023-05-12T22:30:00+01:00
0.11100000000000000000, 2023-05-12T22:30:00+01:00, 2023-05-12T23:00:00+01:00
0.42300000000000000000, 2023-05-12T23:00:00+01:00, 2023-05-12T23:30:00+01:00
0.32000000000000000000, 2023-05-12T23:30:00+01:00, 2023-05-13T00:00:00+01:00
0.07200000000000000000, 2023-05-13T00:00:00+01:00, 2023-05-13T00:30:00+01:00
0.05400000000000000000, 2023-05-13T00:30:00+01:00, 2023-05-13T01:00:00+01:00
0.23900000000000000000, 2023-05-13T01:00:00+01:00, 2023-05-13T01:30:00+01:00
0.64400000000000000000, 2023-05-13T01:30:00+01:00, 2023-05-13T02:00:00+01:00
0.07300000000000000000, 2023-05-13T02:00:00+01:00, 2023-05-13T02:30:00+01:00
0.07200000000000000000, 2023-05-13T02:30:00+01:00, 2023-05-13T03:00:00+01:00
0.06900000000000000000, 2023-05-13T03:00:00+01:00, 2023-05-13T03:30:00+01:00
0.07500000000000000000, 2023-05-13T03:30:00+01:00, 2023-05-13T04:00:00+01:00
0.06800000000000000000, 2023-05-13T04:00:00+01:00, 2023-05-13T04:30:00+01:00
0.07300000000000000000, 2023-05-13T04:30:00+01:00, 2023-05-13T05:00:00+01:00
0.09800000000000000000, 2023-05-13T05:00:00+01:00, 2023-05-13T05:30:00+01:00
0.04100000000000000000, 2023-05-13T05:30:00+01:00, 2023-05-13T06:00:00+01:00
0.04000000000000000000, 2023-05-13T06:00:00+01:00, 2023-05-13T06:30:00+01:00
0.03400000000000000000, 2023-05-13T06:30:00+01:00, 2023-05-13T07:00:00+01:00
0.20400000000000000000, 2023-05-13T07:00:00+01:00, 2023-05-13T07:30:00+01:00
0.14600000000000000000, 2023-05-13T07:30:00+01:00, 2023-05-13T08:00:00+01:00
0.05900000000000000000, 2023-05-13T08:00:00+01:00, 2023-05-13T08:30:00+01:00
0.68200000000000000000, 2023-05-13T08:30:00+01:00, 2023-05-13T09:00:00+01:00
0.15000000000000000000, 2023-05-13T09:00:00+01:00, 2023-05-13T09:30:00+01:00
0.16000000000000000000, 2023-05-13T09:30:00+01:00, 2023-05-13T10:00:00+01:00
0.36800000000000000000, 2023-05-13T10:00:00+01:00, 2023-05-13T10:30:00+01:00
0.52200000000000000000, 2023-05-13T10:30:00+01:00, 2023-05-13T11:00:00+01:00
0.18500000000000000000, 2023-05-13T11:00:00+01:00, 2023-05-13T11:30:00+01:00
0.22600000000000000000, 2023-05-13T11:30:00+01:00, 2023-05-13T12:00:00+01:00
0.15300000000000000000, 2023-05-13T12:00:00+01:00, 2023-05-13T12:30:00+01:00
0.28100000000000000000, 2023-05-13T12:30:00+01:00, 2023-05-13T13:00:00+01:00
0.65600000000000000000, 2023-05-13T13:00:00+01:00, 2023-05-13T13:30:00+01:00
0.47100000000000000000, 2023-05-13T13:30:00+01:00, 2023-05-13T14:00:00+01:00
0.04700000000000000000, 2023-05-13T14:00:00+01:00, 2023-05-13T14:30:00+01:00
0.10400000000000000000, 2023-05-13T14:30:00+01:00, 2023-05-13T15:00:00+01:00
0.18100000000000000000, 2023-05-13T15:00:00+01:00, 2023-05-13T15:30:00+01:00
0.13800000000000000000, 2023-05-13T15:30:00+01:00, 2023-05-13T16:00:00+01:00
0.16900000000000000000, 2023-05-13T16:00:00+01:00, 2023-05-13T16:30:00+01:00
0.14300000000000000000, 2023-05-13T16:30:00+01:00, 2023-05-13T17:00:00+01:00
0.60000000000000000000, 2023-05-13T17:00:00+01:00, 2023-05-13T17:30:00+01:00
0.81000000000000000000, 2023-05-13T17:30:00+01:00, 2023-05-13T18:00:00+01:00
0.70700000000000000000, 2023-05-13T18:00:00+01:00, 2023-05-13T18:30:00+01:00
0.20500000000000000000, 2023-05-13T18:30:00+01:00, 2023-05-13T19:00:00+01:00
2.5730000000000000, 2023-05-13T19:00:00+01:00, 2023-05-13T19:30:00+01:00
2.0420000000000000, 2023-05-13T19:30:00+01:00, 2023-05-13T20:00:00+01:00
0.09500000000000000000, 2023-05-13T20:00:00+01:00, 2023-05-13T20:30:00+01:00
0.08000000000000000000, 2023-05-13T20:30:00+01:00, 2023-05-13T21:00:00+01:00
0.12100000000000000000, 2023-05-13T21:00:00+01:00, 2023-05-13T21:30:00+01:00
0.05900000000000000000, 2023-05-13T21:30:00+01:00, 2023-05-13T22:00:00+01:00
0.16500000000000000000, 2023-05-13T22:00:00+01:00, 2023-05-13T22:30:00+01:00
0.31600000000000000000, 2023-05-13T22:30:00+01:00, 2023-05-13T23:00:00+01:00
0.29300000000000000000, 2023-05-13T23:00:00+01:00, 2023-05-13T23:30:00+01:00
0.45500000000000000000, 2023-05-13T23:30:00+01:00, 2023-05-14T00:00:00+01:00
0.07600000000000000000, 2023-05-14T00:00:00+01:00, 2023-05-14T00:30:00+01:00
0.05800000000000000000, 2023-05-14T00:30:00+01:00, 2023-05-14T01:00:00+01:00
0.06400000000000000000, 2023-05-14T01:00:00+01:00, 2023-05-14T01:30:00+01:00
0.39300000000000000000, 2023-05-14T01:30:00+01:00, 2023-05-14T02:00:00+01:00
0.29600000000000000000, 2023-05-14T02:00:00+01:00, 2023-05-14T02:30:00+01:00
0.25400000000000000000, 2023-05-14T02:30:00+01:00, 2023-05-14T03:00:00+01:00
0.07800000000000000000, 2023-05-14T03:00:00+01:00, 2023-05-14T03:30:00+01:00
0.07900000000000000000, 2023-05-14T03:30:00+01:00, 2023-05-14T04:00:00+01:00
0.07900000000000000000, 2023-05-14T04:00:00+01:00, 2023-05-14T04:30:00+01:00
0.07900000000000000000, 2023-05-14T04:30:00+01:00, 2023-05-14T05:00:00+01:00
0.07800000000000000000, 2023-05-14T05:00:00+01:00, 2023-05-14T05:30:00+01:00
0.07600000000000000000, 2023-05-14T05:30:00+01:00, 2023-05-14T06:00:00+01:00
0.09900000000000000000, 2023-05-14T06:00:00+01:00, 2023-05-14T06:30:00+01:00
0.03700000000000000000, 2023-05-14T06:30:00+01:00, 2023-05-14T07:00:00+01:00
0.05200000000000000000, 2023-05-14T07:00:00+01:00, 2023-05-14T07:30:00+01:00
0.05500000000000000000, 2023-05-14T07:30:00+01:00, 2023-05-14T08:00:00+01:00
0.35300000000000000000, 2023-05-14T08:00:00+01:00, 2023-05-14T08:30:00+01:00
0.09900000000000000000, 2023-05-14T08:30:00+01:00, 2023-05-14T09:00:00+01:00
0.11600000000000000000, 2023-05-14T09:00:00+01:00, 2023-05-14T09:30:00+01:00
0.17900000000000000000, 2023-05-14T09:30:00+01:00, 2023-05-14T10:00:00+01:00
0.11300000000000000000, 2023-05-14T10:00:00+01:00, 2023-05-14T10:30:00+01:00
0.11100000000000000000, 2023-05-14T10:30:00+01:00, 2023-05-14T11:00:00+01:00
0.10400000000000000000, 2023-05-14T11:00:00+01:00, 2023-05-14T11:30:00+01:00
0.12500000000000000000, 2023-05-14T11:30:00+01:00, 2023-05-14T12:00:00+01:00
0.25400000000000000000, 2023-05-14T12:00:00+01:00, 2023-05-14T12:30:00+01:00
1.2190000000000000, 2023-05-14T12:30:00+01:00, 2023-05-14T13:00:00+01:00
0.48900000000000000000, 2023-05-14T13:00:00+01:00, 2023-05-14T13:30:00+01:00
0.11600000000000000000, 2023-05-14T13:30:00+01:00, 2023-05-14T14:00:00+01:00
0.43900000000000000000, 2023-05-14T14:00:00+01:00, 2023-05-14T14:30:00+01:00
0.20300000000000000000, 2023-05-14T14:30:00+01:00, 2023-05-14T15:00:00+01:00
0.54200000000000000000, 2023-05-14T15:00:00+01:00, 2023-05-14T15:30:00+01:00
0.19900000000000000000, 2023-05-14T15:30:00+01:00, 2023-05-14T16:00:00+01:00
0.16000000000000000000, 2023-05-14T16:00:00+01:00, 2023-05-14T16:30:00+01:00
0.15800000000000000000, 2023-05-14T16:30:00+01:00, 2023-05-14T17:00:00+01:00
0.80000000000000000000, 2023-05-14T17:00:00+01:00, 2023-05-14T17:30:00+01:00
0.80600000000000000000, 2023-05-14T17:30:00+01:00, 2023-05-14T18:00:00+01:00
0.21700000000000000000, 2023-05-14T18:00:00+01:00, 2023-05-14T18:30:00+01:00
0.40300000000000000000, 2023-05-14T18:30:00+01:00, 2023-05-14T19:00:00+01:00
0.09700000000000000000, 2023-05-14T19:00:00+01:00, 2023-05-14T19:30:00+01:00
0.12500000000000000000, 2023-05-14T19:30:00+01:00, 2023-05-14T20:00:00+01:00
0.15200000000000000000, 2023-05-14T20:00:00+01:00, 2023-05-14T20:30:00+01:00
1.9930000000000000, 2023-05-14T20:30:00+01:00, 2023-05-14T21:00:00+01:00
1.4340000000000000, 2023-05-14T21:00:00+01:00, 2023-05-14T21:30:00+01:00
2.0950000000000000, 2023-05-14T21:30:00+01:00, 2023-05-14T22:00:00+01:00
0.16300000000000000000, 2023-05-14T22:00:00+01:00, 2023-05-14T22:30:00+01:00
0.13700000000000000000, 2023-05-14T22:30:00+01:00, 2023-05-14T23:00:00+01:00
0.06100000000000000000, 2023-05-14T23:00:00+01:00, 2023-05-14T23:30:00+01:00
0.05000000000000000000, 2023-05-14T23:30:00+01:00, 2023-05-15T00:00:00+01:00
0.04300000000000000000, 2023-05-15T00:00:00+01:00, 2023-05-15T00:30:00+01:00
0.04900000000000000000, 2023-05-15T00:30:00+01:00, 2023-05-15T01:00:00+01:00
0.09700000000000000000, 2023-05-15T01:00:00+01:00, 2023-05-15T01:30:00+01:00
0.22500000000000000000, 2023-05-15T01:30:00+01:00, 2023-05-15T02:00:00+01:00
0.06700000000000000000, 2023-05-15T02:00:00+01:00, 2023-05-15T02:30:00+01:00
0.06400000000000000000, 2023-05-15T02:30:00+01:00, 2023-05-15T03:00:00+01:00
0.06000000000000000000, 2023-05-15T03:00:00+01:00, 2023-05-15T03:30:00+01:00
0.06800000000000000000, 2023-05-15T03:30:00+01:00, 2023-05-15T04:00:00+01:00
0.10600000000000000000, 2023-05-15T04:00:00+01:00, 2023-05-15T04:30:00+01:00
0.03500000000000000000, 2023-05-15T04:30:00+01:00, 2023-05-15T05:00:00+01:00
0.04000000000000000000, 2023-05-15T05:00:00+01:00, 2023-05-15T05:30:00+01:00
0.03600000000000000000, 2023-05-15T05:30:00+01:00, 2023-05-15T06:00:00+01:00
0.04100000000000000000, 2023-05-15T06:00:00+01:00, 2023-05-15T06:30:00+01:00
0.05500000000000000000, 2023-05-15T06:30:00+01:00, 2023-05-15T07:00:00+01:00
0.19200000000000000000, 2023-05-15T07:00:00+01:00, 2023-05-15T07:30:00+01:00
0.10900000000000000000, 2023-05-15T07:30:00+01:00, 2023-05-15T08:00:00+01:00
0.08700000000000000000, 2023-05-15T08:00:00+01:00, 2023-05-15T08:30:00+01:00
0.04100000000000000000, 2023-05-15T08:30:00+01:00, 2023-05-15T09:00:00+01:00
0.04000000000000000000, 2023-05-15T09:00:00+01:00, 2023-05-15T09:30:00+01:00
0.03400000000000000000, 2023-05-15T09:30:00+01:00, 2023-05-15T10:00:00+01:00
0.03900000000000000000, 2023-05-15T10:00:00+01:00, 2023-05-15T10:30:00+01:00
